contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,U-Buntu Connected Front,"Blanco (Zeven, A.J.L.B.)",Wij zijn Nederland,Modern Nederland,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bergselaan,0599::SB701,3037 BA,1183,1094,1,4,0,1,5,983,110,0,1,0,0,0,1098,135,65,24,245,113,49,50,17,72,4,4,107,40,41,16,1,67,24,8,2,1,5,0,0,0,0,0,0,3,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Statenweg,0599::SB702,3039 HB,1113,932,0,2,0,6,5,879,56,0,0,6,0,0,940,181,36,40,243,103,21,32,15,67,2,4,12,30,27,31,8,71,4,1,0,0,1,1,0,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Metrostation Nesselande,0599::SB703,3059 PR,1616,1365,3,3,0,0,0,1171,200,0,0,0,0,0,1371,370,130,73,263,72,37,28,47,33,6,6,47,67,48,78,9,20,10,2,3,1,3,3,1,3,0,0,1,3,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maltaplein,0599::SB704,3059 XT,1285,859,0,3,0,2,1,784,79,0,0,2,0,0,864,299,93,38,135,29,30,21,16,27,3,4,9,47,9,56,10,15,0,4,2,3,6,1,0,0,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Evenaarplein,0599::SB705,3067 DA,1161,1253,7,9,0,1,0,1138,132,0,0,1,0,0,1270,177,183,52,154,48,97,73,34,66,8,6,68,114,65,60,10,14,9,4,0,0,3,0,0,1,0,4,2,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Lilian Ngoyiweg,0599::SB707,3065 EG,1221,1055,0,3,0,1,3,946,110,0,0,1,0,0,1059,287,58,49,242,76,38,44,24,53,3,4,14,37,14,50,4,33,10,5,0,1,5,1,2,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Recreatieoord Hoek van Holland,0599::SB708,3151 VP,1277,840,1,0,0,0,8,749,84,0,0,0,0,0,841,290,94,38,97,30,27,18,11,42,6,6,1,79,0,43,23,21,0,0,1,1,3,5,1,0,0,2,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Gebbeweg,0599::SB709,3192 GE,1109,924,4,6,0,1,0,826,109,0,0,1,0,0,935,147,164,31,114,17,93,56,32,36,8,17,27,87,15,35,15,8,7,2,0,3,3,4,0,1,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Jacques Dutilhweg,0599::SB710,3065 KA,882,1253,2,2,0,1,4,1097,157,0,0,1,0,0,1258,219,169,38,198,57,67,43,19,65,24,11,62,86,41,82,13,27,11,1,1,0,3,2,3,1,1,5,3,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Kunstplein,0599::SB711,3192 DA,1062,703,1,6,0,1,0,639,72,0,0,1,0,0,711,83,120,16,84,41,60,35,10,28,4,2,48,74,32,24,4,6,7,4,1,1,6,0,0,0,0,3,3,5,1,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Cor Kiekenboomplein,0599::SB712,3077 MK,1177,497,3,2,0,1,1,456,46,0,0,1,0,0,503,104,46,21,75,28,34,25,3,23,3,0,32,28,22,23,2,13,8,1,0,2,1,0,0,0,1,2,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Maeterlinckweg,0599::SB713,3076 LH,1102,797,1,5,0,1,1,684,119,0,0,1,0,0,804,108,105,15,98,38,47,38,13,33,9,7,162,35,14,23,5,7,24,1,2,0,2,4,2,1,1,1,1,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Appeldijk,0599::SB714,3079 EP,1252,927,2,9,0,0,0,799,137,0,2,0,2,0,936,104,149,25,84,28,79,41,31,39,7,30,131,89,25,24,4,5,19,3,0,1,1,0,0,1,1,2,2,1,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Branco van Dantzigpark,0599::SB715,3021 KA,1119,738,3,1,0,4,0,673,73,0,0,4,0,0,746,72,16,10,166,77,34,36,16,39,2,2,103,15,50,12,1,46,24,2,2,1,3,1,4,1,0,0,2,0,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Achterhaven,0599::SB716,3024 SB,1129,620,0,3,0,3,0,564,62,0,0,3,0,0,626,54,25,9,138,65,29,41,13,33,6,1,65,15,47,8,0,47,13,4,1,1,2,1,0,0,0,0,0,1,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Arie den Arendplein,0599::SB717,3195 VV,1243,918,5,3,0,3,0,851,78,0,0,3,0,0,929,120,207,51,73,31,62,32,23,32,15,7,23,143,9,59,5,6,0,6,0,3,3,3,1,0,0,0,1,3,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Emmaplein,0599::SB718,3181 SM,1203,1110,6,5,0,1,0,1013,109,0,0,1,0,0,1122,254,239,48,92,26,85,46,15,43,10,2,23,119,15,57,15,2,1,2,1,1,1,6,2,1,2,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Limbrichthoek,0599::SB719,3077 EM,1246,672,2,3,0,0,0,592,85,0,0,0,0,0,677,82,110,15,74,36,35,30,32,22,8,12,54,52,47,23,4,4,14,2,0,0,6,1,0,1,0,5,0,0,1,2,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ramlehweg,0599::SB720,3061 JX,1047,1251,0,9,0,0,2,1177,81,0,0,0,0,0,1260,231,48,33,349,89,36,51,20,73,4,0,76,40,40,33,4,87,19,7,1,0,4,2,1,0,0,0,2,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Hogenbanweg,0599::SB721,3028 GW,1573,525,1,7,0,0,0,475,58,0,0,0,0,0,533,49,31,9,87,47,23,28,14,25,3,4,68,39,29,12,1,20,19,3,0,1,3,1,1,4,0,0,1,3,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Genestetplein,0599::SB722,3021 PM,1161,1042,2,18,0,1,1,865,197,0,0,1,0,0,1063,58,28,13,142,112,22,50,18,44,1,0,381,13,40,7,1,29,75,4,0,0,1,0,1,1,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Slingedael,0599::SB723,3086 EZ,1232,342,1,4,0,2,0,318,31,0,0,2,0,0,349,64,51,6,26,26,26,24,11,16,6,2,32,19,8,6,0,4,6,1,1,0,3,1,0,0,0,0,0,2,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Doorwerthstraat,0599::SB724,3077 PG,1133,682,0,4,0,1,0,587,100,0,0,1,0,0,687,62,168,18,65,29,42,43,13,23,1,7,73,63,26,13,3,6,18,2,0,0,2,2,0,0,1,0,2,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Tapuit,0599::SB725,3191 GH,1202,309,1,0,0,1,0,281,30,0,0,1,0,0,311,75,56,11,36,14,13,10,8,13,7,1,2,31,4,15,5,0,3,0,0,1,0,0,2,0,2,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Brandingdijk,0599::SB726,3059 RB,1543,1479,0,2,0,1,2,1305,175,0,0,1,0,0,1482,535,109,71,322,55,33,25,44,31,6,12,15,63,13,93,6,29,1,2,0,1,8,4,1,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Schuttersweg,0599::SB727,3034 RN,1038,775,2,4,0,0,0,691,91,1,0,1,0,0,782,83,50,12,130,75,30,36,4,46,3,3,135,30,33,14,4,49,23,9,1,0,0,1,1,0,0,0,0,3,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Linker Rottekade,0599::SB728,3034 NV,1188,899,4,10,0,1,3,818,95,2,0,3,0,0,916,95,55,14,195,83,36,30,10,60,3,0,125,35,43,16,2,61,23,5,2,1,2,1,0,0,0,1,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB738,3045 AS,750,131,0,0,0,1,0,127,5,0,0,1,0,0,132,23,10,2,30,12,6,4,3,6,0,0,15,3,2,2,1,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB739,3077 MD,750,295,0,1,0,0,0,263,33,0,0,0,0,0,296,33,20,8,44,13,17,15,0,11,4,1,55,27,15,11,1,7,9,1,1,0,0,0,0,1,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mobiel Stembureau 1,0599::SB740,3011 AD,750,575,0,3,0,0,0,489,89,0,0,0,0,0,578,131,93,21,79,19,25,32,11,17,9,3,24,46,16,24,0,7,3,1,0,1,2,2,0,0,0,4,0,1,1,3,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB741,3045 AS,750,131,0,0,0,0,1,119,11,0,0,0,0,0,131,31,11,5,22,11,6,3,3,3,0,0,8,8,2,5,2,7,2,0,0,0,1,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB742,3045 AS,750,153,0,0,0,0,0,121,32,0,0,0,0,0,153,27,21,0,35,5,4,4,2,12,1,0,13,10,1,4,0,8,3,0,0,0,1,0,0,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P&R Meijersplein,0599::SB743,3045 AS,750,168,1,0,0,0,0,150,19,0,0,0,0,0,169,37,12,12,32,10,9,2,2,5,1,0,11,5,3,8,4,8,3,2,0,0,0,1,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB744,3077 MD,750,338,0,1,0,1,1,288,51,0,0,1,0,0,340,46,20,11,53,23,7,9,7,4,0,1,95,22,11,9,1,4,10,1,0,0,0,1,1,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB745,3077 MD,750,350,0,3,0,1,0,286,68,0,0,1,0,0,354,36,23,12,57,13,11,13,3,14,0,0,104,19,10,5,1,5,17,1,0,0,1,0,0,0,0,0,0,4,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stemstraat P5C Feyenoord,0599::SB746,3077 MD,750,373,2,2,0,0,2,322,53,0,0,0,0,0,377,40,38,3,66,21,22,13,3,11,0,1,69,28,13,6,3,8,21,2,0,1,1,0,0,0,0,0,0,2,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadhuis,0599::SB1801,3011 AD,1259,412,2,1,0,1,1,383,32,0,0,1,0,0,416,70,36,17,69,36,26,42,6,24,1,0,4,10,14,24,0,25,3,0,0,1,2,0,1,0,1,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Kip,0599::SB1802,3011 RS,1234,369,0,7,0,0,0,333,43,0,0,0,0,0,376,64,51,11,75,22,19,28,7,16,3,1,8,14,8,22,0,13,0,1,0,0,0,0,2,1,0,2,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Nieuwe Gaffel,0599::SB1803,3014 RC,1096,240,0,4,0,0,0,213,31,0,0,0,0,0,244,26,16,3,41,19,19,24,1,9,0,0,33,4,22,2,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Erasmus MC,0599::SB1804,3015 CP,1000,37,0,0,0,0,2,33,2,0,0,0,0,0,37,7,2,2,7,3,6,3,0,2,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Nieuwe Nachtegaal,0599::SB1805,3082 ZE,1214,180,2,1,0,0,0,167,16,0,0,0,0,0,183,18,39,13,20,8,16,12,11,10,3,3,4,7,0,8,2,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk Langenhorst,0599::SB1806,3085 HR,1257,307,0,1,0,1,1,272,34,0,1,0,0,0,307,43,66,28,16,16,33,23,13,11,2,8,12,9,1,15,0,2,3,0,2,0,0,0,1,1,0,0,1,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Millinxparkhuis,0599::SB1807,3081 PE,1258,196,2,0,0,0,1,161,36,0,0,0,0,0,198,20,17,2,14,17,28,16,0,4,2,0,48,5,7,5,0,3,5,1,0,1,0,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huiskamer Aardgasvrij Pendrecht,0599::SB1808,3086 ED,1130,183,0,1,0,0,0,160,24,0,0,0,0,0,184,30,35,7,16,3,23,23,5,6,3,2,5,8,1,8,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Schiemond,0599::SB1809,3029 CL,832,133,0,0,0,0,0,114,19,0,0,0,0,0,133,11,16,2,17,9,9,15,3,13,0,1,21,5,4,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Pier 80,0599::SB1810,3026 TV,1140,269,0,2,0,0,1,228,42,0,0,0,0,0,271,22,24,6,26,17,28,23,4,12,1,2,71,5,10,1,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Westervolkshuis,0599::SB1811,3027 ER,1321,161,0,2,0,0,0,144,19,0,0,0,0,0,163,14,14,3,20,18,9,20,3,4,0,0,34,1,4,6,0,6,2,0,0,0,0,0,0,2,0,0,1,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Post West,0599::SB1812,3022 SM,1175,317,0,1,0,1,0,265,54,0,0,1,0,0,319,21,15,13,51,34,9,34,1,19,2,0,79,6,8,5,0,12,6,0,0,1,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Dam,0599::SB1813,3071 EE,1241,168,0,1,0,0,0,137,32,0,0,0,0,0,169,14,9,2,19,11,12,9,4,10,2,1,43,4,5,5,0,3,14,0,0,1,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Feijenoord,0599::SB1814,3072 HS,927,126,0,1,0,0,0,110,17,0,0,0,0,0,127,12,16,4,13,9,6,20,1,6,0,0,23,5,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk 't Steiger Katendrecht,0599::SB1815,3072 WK,1099,177,0,1,0,0,2,159,17,0,0,0,0,0,178,33,20,8,32,11,14,17,3,4,2,0,5,5,5,10,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Hillegersberg-Schiebroek,0599::SB1816,3054 RP,1236,597,0,2,0,2,0,545,56,0,0,2,0,0,601,163,50,40,120,42,38,43,14,18,1,5,0,3,2,39,0,14,2,1,0,0,2,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Hoekstee,0599::SB1817,3151 CJ,967,480,0,0,0,0,1,424,55,0,0,0,0,0,480,118,96,49,34,7,40,35,20,13,10,0,0,24,0,21,8,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Mr. Jacques Dutilhhuis,0599::SB1818,3055 VD,797,272,0,0,0,0,0,251,21,0,0,0,0,0,272,88,27,26,49,11,11,10,2,12,4,1,0,8,2,8,1,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Hoogvliet,0599::SB1819,3191 VD,1090,260,0,0,0,0,0,238,22,0,0,0,0,0,260,53,53,23,13,1,36,30,5,5,2,6,5,6,1,16,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk de Zevensprong,0599::SB1820,3193 EL,1173,131,0,1,0,1,0,123,8,0,1,0,0,0,131,19,40,10,6,7,24,9,4,3,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Sporthal Boomgaardshoek,0599::SB1821,3191 RA,1251,320,0,0,0,0,0,275,45,0,0,0,0,0,320,66,60,26,30,9,35,23,6,8,5,3,6,18,2,17,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie IJsselmonde,0599::SB1822,3078 AK,898,374,0,2,0,0,0,342,34,0,0,0,0,0,376,74,77,20,34,5,46,41,10,12,7,5,11,2,0,21,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Grote Hagen,0599::SB1823,3078 RC,1069,220,0,1,0,0,0,207,14,0,0,0,0,0,221,47,37,22,19,4,20,30,10,3,3,2,2,5,0,10,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Focus,0599::SB1824,3077 RE,1279,268,0,0,0,0,1,223,44,0,0,0,0,0,268,32,66,11,17,6,43,24,7,4,1,4,9,19,4,18,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Lombardijen,0599::SB1825,3076 AG,923,235,0,0,0,0,0,210,24,0,1,0,1,0,234,33,49,8,11,6,32,27,2,3,5,4,16,11,3,10,2,5,6,0,0,0,1,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Ramlehweg,0599::SB1826,3061 JX,1047,377,0,0,0,0,2,328,47,0,0,0,0,0,377,90,31,11,74,21,29,24,5,28,3,5,17,8,3,2,0,13,4,1,0,1,2,0,0,2,0,0,0,3,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Nieuwe Branding,0599::SB1827,3034 CS,1413,207,1,0,0,1,0,177,30,0,1,0,0,0,207,8,28,6,20,11,14,16,5,11,3,0,49,3,5,8,1,10,3,0,0,1,1,1,1,0,0,0,0,2,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau The Student Hotel,0599::SB1828,3063 ER,1174,453,0,0,3,0,2,423,31,0,0,3,0,0,456,125,29,22,114,21,19,40,9,12,3,3,2,7,7,14,3,18,2,1,0,0,1,0,0,0,0,1,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Opstandingskerk,0599::SB1829,3037 AS,1023,234,0,0,0,0,0,206,28,0,0,0,0,0,234,17,17,13,48,22,20,27,13,26,3,0,1,3,4,3,1,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk Het Klooster Oude Noorden,0599::SB1830,3036 DD,1209,192,0,0,0,1,0,162,31,0,0,1,0,0,193,19,23,0,24,21,13,20,2,8,0,0,30,5,4,8,0,7,5,1,0,0,1,0,0,0,0,0,0,1,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Prinsekerk,0599::SB1831,3039 LN,1188,426,2,0,0,1,1,398,30,0,0,1,0,0,429,46,24,25,104,46,26,44,14,40,1,1,6,8,12,4,3,18,0,0,1,2,0,1,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stadsarchief,0599::SB1832,3032 CG,1271,165,0,0,0,0,0,154,11,0,0,0,0,0,165,16,22,5,36,10,17,15,2,6,1,0,3,7,4,7,1,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Bethelkerk Overschie,0599::SB1833,3043 TN,814,263,0,0,0,0,0,231,32,0,0,0,0,0,263,39,54,13,23,10,23,26,11,14,5,0,7,11,4,15,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk De Bonte Koe,0599::SB1834,3195 XR,1223,135,0,1,0,2,0,119,15,0,2,0,0,0,134,25,23,25,11,4,8,6,11,1,0,1,0,7,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Prins Alexander,0599::SB1835,3067 GC,1200,382,0,1,0,0,0,353,30,0,0,0,0,0,383,70,55,32,33,21,28,33,9,22,4,6,6,15,4,34,1,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Multifunctioneel Centrum De Kristal,0599::SB1836,3059 XA,1225,375,0,0,0,0,1,330,44,0,0,0,0,0,375,95,57,33,45,18,21,18,12,10,4,1,2,10,3,34,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Wijkgebouw Rendierhof,0599::SB1837,3064 AX,1236,86,0,1,0,0,2,78,7,0,0,0,0,0,87,22,14,11,12,2,4,4,2,4,0,0,0,3,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Joliottoren,0599::SB1838,3069 JJ,1683,390,2,0,0,0,0,358,34,0,0,0,0,0,392,94,60,29,45,16,27,43,8,17,1,0,1,6,2,24,4,7,0,1,0,1,0,0,2,2,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Publiekslocatie Rozenburg,0599::SB1839,3181 HR,1071,293,0,3,0,0,1,269,26,0,0,0,0,0,296,72,53,25,29,1,26,20,7,11,2,8,5,6,0,21,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,,
Rotterdam,Rotterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Huis van de Wijk 't Klooster,0599::SB1840,3072 EA,923,214,0,0,0,0,0,172,42,0,0,0,0,0,214,14,17,3,23,4,17,18,2,6,3,1,77,5,6,3,0,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,,
