contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),CDA,D66,GROENLINKS,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Partij voor de Dieren,50PLUS,Staatkundig Gereformeerde Partij (SGP),DENK,Forum voor Democratie,BIJ1,JA21,CODE ORANJE,Volt,NIDA,Piratenpartij,LP (Libertaire Partij),JONG,Splinter,BBB,NLBeter,Lijst Henk Krol,OPRECHT,JEZUS LEEFT,Trots op Nederland (TROTS),U-Buntu Connected Front,Partij van de Eenheid,Vrij en Sociaal Nederland,De Groenen,Partij voor de Republiek,uncounted_te veel briefstembiljetten,uncounted_geen briefstembiljetten
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de Wijk De Buurtzaak,0363::SB578,1062 DK,1536,1011,6,2,0,0,2,900,117,0,0,0,0,0,1019,97,22,20,235,132,32,63,15,45,0,2,128,15,66,14,0,75,38,3,1,0,3,1,1,0,0,0,0,0,2,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de Wijk 't Blommetje,0363::SB579,1068 ML,1559,595,4,6,0,1,0,516,90,0,0,1,0,0,606,48,44,14,64,36,29,20,6,13,2,0,201,26,34,5,0,4,36,3,0,0,0,0,0,0,1,0,7,2,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsboerderij Osdorp,0363::SB581,1069 XT,1600,1095,2,17,0,2,5,1111,0,0,0,2,0,0,1116,104,69,18,152,72,29,48,16,54,6,2,304,36,66,10,7,27,59,3,0,1,0,4,0,0,0,0,3,0,2,0,1,2,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Culturele Stichting Konya,0363::SB582,1067 CE,1520,1046,0,8,0,0,1,841,212,0,0,0,0,0,1054,48,40,10,85,57,41,39,6,24,1,2,524,27,28,5,1,10,75,3,1,2,0,0,1,1,0,0,0,0,14,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Nieuw-Apostolische Kerk,0363::SB583,1068 KK,1562,459,0,1,0,1,3,411,47,0,0,1,0,0,461,59,52,12,85,43,25,25,10,30,5,0,42,15,16,6,2,19,3,3,1,1,0,0,0,0,0,0,4,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau CVZ Slotervaart,0363::SB584,1066 EC,1562,637,2,2,0,0,4,567,70,0,0,0,0,0,641,83,31,14,126,64,22,49,9,46,2,1,53,20,53,6,0,44,4,3,0,0,1,0,0,0,0,1,2,1,0,2,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau KWF,0363::SB585,1062 EA,1584,1654,5,8,0,1,7,1534,127,0,0,1,0,0,1668,208,53,30,423,161,73,94,23,83,9,3,157,59,83,18,8,119,28,5,1,3,5,0,2,1,1,2,1,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Ecuplein,0363::SB586,1060 RN,1593,1703,2,4,2,0,4,1472,231,0,2,0,0,0,1707,304,160,66,286,74,82,124,26,56,12,0,246,39,67,46,8,29,61,3,0,2,2,2,1,1,0,0,3,1,1,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Ecuplein,0363::SB587,1060 RN,1601,1917,4,8,0,9,2,1633,303,0,0,9,0,0,1938,372,167,50,335,121,116,131,31,68,18,6,181,71,73,54,6,56,35,6,5,1,6,2,0,0,1,1,2,1,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Diepenbeekplantsoen,0363::SB588,1066 KK,1554,812,1,1,0,0,1,731,82,0,0,0,0,0,814,129,91,32,161,51,45,65,14,43,9,0,29,30,36,15,1,21,21,5,0,1,4,3,3,0,1,0,2,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Diepenbeekplantsoen,0363::SB589,1066 KK,1561,773,1,3,0,1,4,673,102,0,0,2,0,1,779,122,90,26,162,40,39,80,7,35,7,0,42,29,25,32,2,13,12,4,0,0,0,0,0,0,1,0,3,0,2,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Oostoever (Kröller-Müllerpark),0363::SB590,1064 PN,1564,1059,4,5,0,0,0,974,94,0,0,0,0,0,1068,124,59,35,247,103,77,121,22,47,8,1,62,19,41,13,1,51,10,4,0,1,8,0,1,2,0,0,1,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Schoolpein ‘t Koggeschip,0363::SB591,1067 DE,1530,1166,9,10,0,2,1,958,229,1,0,3,0,0,1188,99,61,28,117,72,50,50,13,27,3,0,438,39,40,9,0,24,82,2,0,4,1,1,0,0,2,0,1,0,3,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Lambertus Zijlplein,0363::SB592,1067 JS,1536,1366,8,10,0,5,0,1135,254,0,0,5,0,0,1389,110,116,16,131,90,76,111,10,40,9,3,444,33,64,11,0,20,59,4,0,1,3,0,2,1,0,2,8,1,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Lambertus Zijlplein,0363::SB593,1067 JS,1544,1079,5,11,0,5,1,922,167,0,5,0,0,0,1090,93,84,24,110,67,51,57,10,39,10,1,327,43,55,15,1,21,50,5,2,0,3,0,4,0,0,2,0,0,5,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Comenius,0363::SB594,1065 VT,1597,460,2,7,0,1,1,408,59,0,1,0,0,0,468,23,23,9,52,25,17,38,5,22,0,0,161,15,28,1,2,12,20,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Comenius,0363::SB595,1065 VT,1576,341,2,6,0,0,0,313,36,0,0,0,0,0,349,24,34,5,43,25,21,18,2,15,1,0,95,7,23,3,0,6,10,1,0,1,1,0,0,2,1,1,0,1,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Zaalverhuur de Diamant,0363::SB596,1066 EW,1550,426,3,2,0,0,0,370,61,0,0,0,0,0,431,82,25,16,80,29,15,33,2,14,2,0,38,34,10,12,3,16,7,3,1,1,0,1,0,0,0,0,0,0,0,2,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Serre,0363::SB597,1069 KB,1550,672,5,4,0,0,2,552,127,0,0,0,0,0,681,86,43,21,120,47,43,42,9,22,2,4,129,26,18,9,3,15,21,1,1,0,3,1,0,0,0,1,0,0,4,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Serre,0363::SB598,1069 KB,1596,642,1,4,0,0,1,561,88,0,0,3,0,0,650,89,52,14,99,43,34,34,18,30,7,2,108,25,41,6,2,6,24,2,0,1,1,1,0,0,0,0,0,3,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau DUO,0363::SB599,1066AZ,1609,507,1,3,0,0,1,421,89,0,0,0,0,0,511,42,24,6,75,43,29,32,11,34,1,3,99,16,31,7,0,11,38,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stadsloket Amsterdam-Noord,0363::SB600,1025 XL,1192,1094,6,14,0,6,8,1016,96,0,0,6,0,0,1120,104,71,15,186,142,73,73,16,61,3,0,106,44,113,9,3,39,11,7,2,2,5,0,0,0,1,0,2,1,3,1,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Tolhuis,0363::SB603,1031 CC,1467,877,3,3,3,8,8,796,68,0,11,0,0,0,872,69,31,9,215,126,31,51,18,83,3,2,43,25,69,13,2,59,7,6,2,1,0,1,1,0,2,1,0,2,0,2,1,2,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Wijkgebouw Schellingwoude,0363::SB605,1023 NX,1255,468,1,3,0,1,1,449,21,0,1,0,0,0,471,63,18,9,119,69,17,30,1,60,4,0,1,8,12,5,1,44,0,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau OBS De Driemaster,0363::SB607,1034 SG,1373,721,3,1,0,0,1,655,69,0,0,0,0,0,725,68,76,15,108,58,47,68,16,24,3,4,90,21,54,8,3,23,22,4,0,2,1,2,0,0,0,2,2,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Zwanenmeer,0363::SB610,1024 BE,1237,1060,5,14,0,0,5,941,133,0,0,0,0,0,1079,139,119,21,144,63,62,81,23,54,14,5,143,45,51,27,0,20,18,4,1,3,6,8,1,0,0,2,2,0,1,3,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Museum Amsterdam Noord,0363::SB611,1022 AD,1245,868,0,1,0,1,2,797,69,0,1,0,0,0,868,51,51,14,189,127,52,51,8,122,1,2,26,25,64,3,3,52,8,10,0,3,3,2,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Middelbare School Hogelant,0363::SB612,1024 VK,1237,821,1,7,0,1,1,686,141,0,1,0,0,0,828,82,58,15,103,58,48,42,11,28,7,1,167,36,71,12,1,9,49,6,1,4,2,4,0,1,0,0,4,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuinvereniging Nieuwendam,0363::SB613,1023 EL,1368,406,3,3,0,0,1,378,32,0,1,0,1,0,411,29,76,7,72,39,31,23,2,49,4,0,9,12,16,9,1,18,0,2,0,0,1,2,0,1,0,0,1,1,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Protestantse Gemeente Nieuwendam,0363::SB614,1023 BH,1284,516,2,0,0,1,0,464,53,0,1,0,0,0,517,42,58,11,121,66,28,39,4,56,4,0,7,22,18,4,2,27,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Buikslotermeerschool,0363::SB615,1025 PZ,1267,752,4,5,0,0,3,675,83,0,0,0,0,0,761,69,49,16,105,83,37,78,20,32,7,2,92,33,60,8,1,20,21,2,1,1,4,2,1,0,3,1,0,0,4,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau ROC-TOP,0363::SB618,1033 SB,1281,729,1,1,0,1,8,682,40,0,1,0,0,0,730,69,7,10,182,129,18,27,8,62,2,0,22,21,75,6,0,73,7,7,0,1,2,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum de Driehoek,0363::SB619,1025 PX,1364,1064,6,8,0,3,5,1075,1,0,0,3,0,0,1081,84,189,23,136,118,84,100,11,87,7,1,32,68,45,15,4,35,1,8,1,0,5,3,0,2,0,0,2,0,1,0,0,2,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum De Meeuw,0363::SB624,1021 PH,1411,1082,3,15,0,5,1,972,132,0,0,5,0,0,1105,94,99,16,140,108,63,76,14,74,12,2,143,43,113,4,3,25,34,4,1,0,8,1,1,0,0,3,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tolhuistuin,0363::SB625,1031 KT,1318,1007,0,3,0,2,4,944,64,0,0,2,0,0,1012,77,15,16,303,162,25,45,6,94,3,0,5,17,130,9,3,89,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,2,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum De Valk,0363::SB629,1021 LA,1356,691,1,5,0,0,0,621,76,0,0,0,0,0,697,46,63,7,91,74,43,45,7,49,5,1,102,20,55,5,2,44,26,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Huis van de Wijk,0363::SB636,1034 CR,1419,1247,3,19,0,0,3,1104,164,1,0,2,0,0,1271,109,90,16,156,101,87,72,30,51,4,2,268,47,107,17,5,27,36,7,0,1,3,2,1,1,0,1,2,1,1,1,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Senioren-flat de Wasknijper,0363::SB637,1025 MZ,1320,1018,4,9,0,0,2,928,101,0,0,0,0,0,1031,153,55,24,237,93,70,68,19,60,5,0,73,36,52,12,1,41,7,1,1,0,0,1,1,1,0,3,1,2,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau OBA Molenwijk,0363::SB640,1035 EG,1266,1371,3,2,0,5,2,1251,128,0,0,5,0,0,1381,191,142,34,238,123,95,103,17,73,12,5,63,84,73,34,9,40,9,2,1,4,9,1,0,1,1,0,5,2,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Tent Cordaan De Werf P1,0363::SB642,1033 PK,1480,868,2,6,0,3,1,793,85,0,0,3,0,0,879,108,120,18,105,72,71,55,12,69,15,1,64,47,39,24,5,18,14,2,0,0,1,0,0,2,0,2,0,2,0,0,1,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Hotel NH Amsterdam Noord,0363::SB646,1031 XP,1267,700,0,5,0,1,2,640,64,0,0,1,0,0,706,53,71,8,125,71,51,31,14,67,4,1,74,35,46,6,2,22,10,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Grand Café Noorderpark,0363::SB649,1032 VS,1163,659,1,4,0,0,2,588,75,1,0,1,0,0,665,45,121,5,117,86,29,42,1,53,6,0,24,33,52,6,2,28,0,2,1,1,1,2,0,0,0,0,0,1,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buurtcentrum De Evenaar,0363::SB650,1033 BE,1285,921,13,2,0,0,2,842,92,0,0,0,0,0,936,100,199,26,94,66,78,56,15,60,14,3,32,64,22,22,11,32,5,4,3,3,4,3,1,1,0,0,2,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Krijtmolen,0363::SB654,1035 EE,1391,926,3,13,0,0,3,843,97,0,0,1,0,0,943,128,98,29,135,70,82,68,5,45,14,0,73,38,48,22,6,32,10,3,2,0,9,1,1,1,0,0,0,2,0,0,1,3,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Kerk Ransdorp,0363::SB657,1028 BL,858,680,1,1,0,0,2,596,84,0,0,0,0,0,682,115,39,33,159,65,17,56,11,68,0,1,0,12,14,18,0,39,0,3,0,0,3,25,0,0,0,0,0,0,0,1,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting !WOON team noord,0363::SB659,1025 BH,1325,762,1,9,0,0,1,683,89,0,0,1,0,0,773,88,64,35,80,56,57,48,13,37,5,0,152,25,48,15,2,12,19,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Antoniushuis,0363::SB660,1032 HM,1336,346,0,0,0,0,0,309,37,0,0,0,0,0,346,34,77,13,45,23,26,13,4,20,4,0,26,20,12,7,0,12,4,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Buiksloterkerk,0363::SB663,1034 VZ,1202,1392,1,2,0,0,6,1293,96,0,0,0,0,0,1395,120,145,34,324,214,54,146,16,107,14,21,59,44,0,3,1,70,10,4,0,1,4,0,1,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal IKC Noordrijk,0363::SB665,1036 LD,1329,1114,2,6,0,0,2,982,138,0,0,0,0,0,1122,105,47,16,263,162,27,70,16,67,4,0,126,40,62,17,6,60,15,3,0,3,4,1,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal de IJsbreker,0363::SB666,1031 HT,1389,743,5,1,0,0,3,682,64,0,0,0,0,0,749,43,36,9,189,100,21,35,6,81,2,0,67,13,65,5,0,50,10,3,0,0,4,1,0,1,0,0,1,0,0,0,1,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau OBA Waterlandplein,0363::SB669,1024 NB,1436,1339,7,14,0,9,3,1170,196,0,0,9,0,0,1369,138,88,26,174,96,57,91,25,45,4,1,342,42,88,12,2,29,58,3,1,1,5,1,0,1,0,0,3,3,1,1,0,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gereformeerde Gemeente Amsterdam,0363::SB676,1033 AC,1335,478,1,2,0,0,1,432,49,1,0,1,0,0,482,59,94,14,54,28,44,27,2,32,9,1,13,30,17,22,5,15,2,2,0,1,5,0,0,0,0,0,1,0,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal Boven 't IJ Montessorischool,0363::SB677,1025 DD,1298,643,0,3,0,0,2,585,58,0,1,0,0,0,645,95,59,13,108,63,31,44,17,42,6,1,62,29,32,12,2,15,2,3,0,2,0,3,0,1,0,0,0,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Bunk Hotel,0363::SB678,1031 BV,1351,1011,1,6,0,0,3,923,92,0,0,0,0,0,1018,70,85,10,154,125,54,74,9,82,2,1,117,30,97,6,3,56,16,6,1,0,6,0,1,0,1,0,1,2,2,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Euroscoop,0363::SB679,1025 XL,1172,1111,4,7,0,0,7,1014,100,0,1,0,0,0,1121,138,45,33,203,140,52,59,14,90,6,2,48,44,106,16,5,71,6,8,0,0,12,5,2,0,1,1,1,2,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Credo Church,0363::SB680,1033 BW,1288,331,0,1,0,0,1,304,27,0,0,0,0,0,332,40,68,6,50,32,12,13,3,17,4,2,11,33,6,7,2,14,2,2,1,0,2,1,0,0,0,2,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Zonnehuis,0363::SB681,1033 EJ,1239,1324,11,3,0,2,4,1222,114,0,0,2,0,0,1340,104,225,19,194,182,83,71,11,119,15,1,52,73,64,23,6,54,7,13,0,3,4,0,0,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau STAXI,0363::SB682,1025 AZ,1301,236,2,2,0,0,1,217,22,0,0,0,0,0,240,37,14,6,28,18,13,18,1,15,1,0,31,8,15,6,0,8,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting Bildung,0363::SB683,1024 JR,1241,470,1,3,0,0,0,413,62,0,0,1,0,0,475,46,18,9,66,42,15,27,6,16,1,0,113,18,47,4,0,13,19,2,1,1,0,1,2,0,1,1,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting Bildung,0363::SB684,1024 JR,1242,458,1,4,0,0,2,394,67,0,0,0,0,0,463,30,20,11,65,37,11,31,10,15,4,1,133,12,39,4,3,10,18,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau ROC-TOP,0363::SB685,1033 SB,1282,705,1,6,0,0,5,677,30,0,0,0,0,0,712,57,6,9,199,117,15,35,3,54,1,0,21,24,72,9,6,61,6,3,1,2,2,0,1,0,0,0,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Studio 150 Bethlehemkerk,0363::SB686,1021 CM,1243,732,1,7,0,5,2,671,72,0,0,5,0,0,745,33,34,6,108,113,34,56,4,89,2,2,78,19,105,6,0,30,6,1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Antoniushuis,0363::SB687,1032 HM,1336,339,0,2,1,0,1,298,41,0,1,0,0,0,340,29,86,9,41,24,25,21,3,14,2,0,19,18,22,12,1,8,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting Buurtkamer Kadoelen,0363::SB688,1035 SB,1226,638,0,3,0,0,0,586,55,0,0,0,0,0,641,87,82,14,137,44,48,49,6,38,10,1,21,31,8,22,7,16,9,1,0,0,2,2,0,0,0,1,1,0,0,1,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Stichting Buurtkamer Kadoelen,0363::SB689,1035 SB,1226,641,1,2,0,0,0,587,58,0,0,1,0,0,645,75,107,21,122,48,41,36,10,57,10,1,12,24,16,23,2,17,2,3,0,1,6,3,1,0,1,0,2,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Het Apostolisch Genootschap,0363::SB690,1032 GB,1257,502,1,3,0,0,1,462,43,0,0,0,0,0,506,18,61,11,77,83,41,31,5,43,3,1,32,23,39,2,2,12,4,6,0,1,2,0,0,2,0,0,0,1,0,0,0,2,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Krijtmolen,0363::SB691,1035 EE,1391,876,1,5,0,0,2,802,78,0,0,0,0,0,882,142,93,25,127,62,72,65,16,42,17,0,54,50,35,22,5,23,2,11,0,0,5,5,0,1,0,0,0,0,0,0,1,1,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Gymzaal De Capelle,0363::SB692,1025 KN,1238,306,1,2,0,0,0,274,35,0,0,0,0,0,309,39,40,6,59,25,18,32,5,21,1,0,11,15,13,3,1,6,3,4,0,0,0,2,0,0,0,1,1,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Anda Boxing Club,0363::SB693,1032 LE,1410,319,0,1,0,0,3,289,28,0,0,0,0,0,320,15,4,8,108,51,5,14,3,41,0,1,3,2,34,3,0,22,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau De Rietwijker,0363::SB694,1034 PX,1342,983,2,10,0,9,2,1000,2,0,0,9,0,0,1004,84,110,24,82,76,62,56,18,34,9,0,240,53,47,10,3,15,40,3,0,1,1,1,2,1,0,0,1,1,9,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Speeltuinvereniging Nieuwendam,0363::SB695,1023 EL,1368,511,1,4,2,0,1,465,48,0,2,0,0,0,514,48,82,12,80,55,43,40,6,40,3,1,5,26,21,8,3,23,0,1,0,1,6,0,0,1,1,3,2,0,0,0,0,0,,
Amsterdam,Amsterdam,TK2021,Tweede Kamer der Staten-Generaal 2021,,,2021-03-17,Stembureau Stembureau Protestantse Gemeente Nieuwendam,0363::SB696,1023 BH,1285,492,0,1,0,0,3,445,45,0,0,0,0,0,493,46,40,15,113,52,31,42,7,59,3,4,11,11,22,6,0,26,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,,
