contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),VVD,GROENLINKS,Democraten 66 (D66),SP (Socialistische Partij),RED AMSTERDAM,CDA,Partij voor de Dieren,TROTS,10,Piratenpartij,De Groenen,Ouderen Partij Amsterdam (OPA),Amsterdam Sociaal,ChristenUnie,LEEFBAAR AMSTERDAM,De Republikeinse Politieke Partij,Partij Voor Vrije Amsterdammers (PVVA),Radicale Oppositie Beweging (R.O.B.),Nieuwe Amsterdamse Toekomst (NAT),OMA Amsterdam,Multicultureel Plus Partij (M+),Basis Inkomen Partij (BIP),Visie Op Amsterdam (Lijst Ina Brouwer),Partij van de Eenheid,Partij van de Ouderen (P.v.d.O.),Libertarische Partij (LP)
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Huizingaschool - gymgebouw,0363::SB492,,1026,326,8,4,0,0,0,313,27,0,0,0,0,0,0,340,83,22,23,47,51,10,12,6,3,0,6,1,6,2,3,15,0,0,3,0,3,12,1,1,3,13,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Zorgcentrum De Schutse,0363::SB493,,819,400,5,0,0,0,0,371,34,0,0,0,0,0,0,405,60,68,25,75,36,9,38,19,5,0,4,0,12,0,14,5,0,3,0,4,1,2,1,1,7,11,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau BSO De Groeiwereld,0363::SB494,,1095,691,2,4,0,0,0,634,63,0,0,0,0,0,0,697,128,109,84,179,54,5,30,11,7,0,12,0,7,1,4,5,0,11,1,3,7,10,1,1,1,20,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Pro Regeschool,0363::SB495,,904,536,6,3,0,1,0,507,39,0,0,0,1,0,0,546,100,37,66,144,55,7,27,13,4,0,8,1,10,0,15,4,0,3,1,0,0,8,1,3,14,14,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stadsdeelkantoor,0363::SB496,,1123,631,6,5,0,0,0,582,62,0,0,0,3,0,0,644,124,55,59,141,78,3,27,16,8,2,8,4,13,1,9,12,0,9,1,2,4,13,0,1,14,27,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stadsdeelkantoor,0363::SB497,,1211,581,20,11,0,1,0,556,59,0,2,0,3,0,0,615,124,55,41,142,56,7,20,19,6,0,8,0,4,0,17,10,1,3,2,1,0,21,0,0,27,16,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Drie Hoven,0363::SB498,,1085,488,6,6,0,0,0,451,49,0,0,0,0,0,0,500,111,41,29,86,59,7,25,14,5,0,7,0,17,1,7,9,0,8,0,1,3,11,4,0,16,27,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Drie Hoven,0363::SB499,,1130,423,12,3,1,0,0,382,57,0,0,0,1,0,0,439,102,30,26,68,76,2,19,13,0,0,6,0,12,0,12,0,0,1,0,1,1,18,1,0,14,21,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Obs De Vlaamse Reus,0363::SB500,,1281,598,9,4,0,0,0,561,54,0,1,0,1,0,0,615,105,64,39,133,64,6,46,8,8,0,6,0,16,1,12,27,0,8,1,3,4,10,1,1,5,30,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Obs De Vlaamse Reus,0363::SB501,,1283,609,6,4,2,0,0,559,62,0,0,0,2,0,0,621,107,68,38,126,70,11,42,14,14,0,6,0,16,2,4,31,0,15,1,4,5,7,0,0,1,27,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Obs De Vlaamse Reus,0363::SB502,,1372,590,4,2,0,2,0,536,62,0,0,0,2,0,0,598,118,82,27,123,70,3,23,15,7,0,12,0,11,0,12,18,0,13,1,1,9,3,1,2,8,31,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Ipabo,0363::SB503,,1226,552,6,4,0,2,0,463,101,0,0,0,2,0,0,564,129,43,34,100,67,1,11,6,2,0,6,0,3,0,7,3,1,5,0,1,0,51,0,0,75,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Ipabo,0363::SB504,,1231,514,11,8,0,0,0,458,75,0,0,0,0,0,0,533,107,44,27,94,47,4,14,7,7,0,9,2,3,0,6,2,1,0,1,2,4,43,1,0,83,4,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Kinderdagverblijf Uk Christoffel,0363::SB505,,1658,789,5,2,0,1,0,739,58,0,0,0,1,0,0,797,128,86,68,237,66,8,38,29,3,0,36,1,7,0,7,10,0,10,1,27,5,3,1,1,0,14,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Calvijn juniorcollege Meetingpoint,0363::SB506,,1170,552,2,8,0,0,0,506,56,0,0,0,0,0,0,562,87,105,33,214,29,3,19,8,5,0,7,3,6,1,6,4,0,1,2,0,0,2,0,0,3,12,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stichting Argan,0363::SB507,,1122,504,5,9,0,0,0,464,56,0,0,0,2,0,0,520,101,38,34,97,55,11,32,10,1,0,12,0,4,1,10,3,1,2,1,2,4,32,0,0,32,19,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Dr. Coronelschool,0363::SB508,,950,299,4,4,0,1,0,253,55,0,0,0,1,0,0,308,82,14,21,52,26,1,7,9,2,0,5,1,2,0,9,3,0,2,0,0,1,15,3,0,39,5,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau CoCo's Keuken,0363::SB509,,860,416,5,0,0,0,0,376,46,0,0,0,1,0,0,422,52,103,27,147,21,4,10,6,0,0,3,0,1,0,2,3,0,1,2,0,1,12,0,1,10,6,4
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Brede school Fiep Westendorp,0363::SB510,,1682,522,10,4,1,0,0,495,41,0,0,1,0,0,0,536,99,49,41,129,61,4,22,18,2,0,8,1,1,0,19,5,1,7,0,7,3,17,1,1,13,12,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Brede school Fiep Westendorp,0363::SB511,,1836,713,0,0,0,17,0,659,71,0,0,0,17,0,0,730,138,76,57,194,63,7,32,16,2,0,13,5,5,3,10,0,0,1,1,2,2,33,2,1,27,22,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Ipabo,0363::SB512,,1461,485,9,10,0,0,0,404,105,0,0,0,487,0,0,509,110,17,28,106,53,6,17,8,6,0,7,2,0,0,4,0,0,0,0,3,1,57,2,0,57,0,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau RK basisschool de Mijlpaal,0363::SB513,,1258,618,3,4,0,4,0,551,70,0,0,4,0,0,0,621,155,66,36,123,72,7,37,10,7,0,3,0,10,2,7,11,0,14,0,2,9,3,1,1,14,27,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau RK basisschool de Mijlpaal,0363::SB514,,1229,617,2,4,0,0,0,549,69,0,0,4,0,0,0,618,132,75,46,118,101,9,31,11,5,0,9,1,9,1,10,13,0,4,1,2,5,9,1,1,4,18,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau dep. de Mijlpaal,0363::SB515,,1085,530,0,3,0,0,0,483,50,0,0,0,0,0,0,533,77,86,41,144,36,18,23,21,8,0,6,0,16,2,9,11,0,7,1,3,4,3,0,1,6,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau dep. de Mijlpaal,0363::SB516,,1062,571,1,3,0,4,0,522,57,0,0,0,4,0,0,579,103,108,46,147,52,9,20,15,7,0,6,0,8,0,4,9,0,9,0,1,5,9,2,0,0,11,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Dienstencentrum Oostoever,0363::SB517,,889,487,8,8,0,0,0,460,50,0,7,0,7,0,0,510,90,48,61,72,65,3,40,15,1,0,5,2,5,0,10,6,0,0,1,0,4,7,0,3,2,46,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Cordaan,0363::SB518,,1843,720,13,14,0,6,0,663,90,0,0,0,6,0,0,753,180,49,35,150,71,11,18,17,8,3,6,4,8,3,20,8,1,5,2,5,1,45,1,0,48,18,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau dep. de Mijlpaal,0363::SB519,,1026,691,10,5,0,9,0,621,76,0,0,9,0,0,0,697,138,124,45,156,45,13,38,14,6,0,5,2,4,2,11,15,1,13,0,1,9,10,1,1,4,31,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Woon- en Zorgcentrum De Riekerhof,0363::SB520,,872,336,9,8,0,0,0,325,30,0,0,0,2,0,0,355,71,21,18,62,32,2,19,8,3,1,4,0,5,0,9,5,1,6,2,1,3,21,0,0,26,15,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau 7e Montessori - gymzaal,0363::SB522,,1293,643,7,3,2,4,0,608,51,0,0,0,6,0,0,659,77,114,60,269,37,1,29,9,0,0,17,1,3,2,4,5,0,1,2,0,1,1,1,1,1,7,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Al Wafa Islamitische Basisschool,0363::SB531,,1665,608,7,12,9,0,0,556,80,0,0,0,9,0,0,636,145,48,49,92,92,8,14,14,4,1,6,3,8,0,17,2,0,7,4,2,3,33,0,0,27,21,8
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau O.B.S.Slootermeerschool,0363::SB533,,1733,721,18,18,0,0,0,671,87,0,0,0,0,0,0,758,162,50,45,117,102,5,18,9,3,0,7,0,18,3,18,8,0,7,1,5,9,76,1,0,31,24,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Veerkracht Gereformeerde Basisschool,0363::SB535,,1636,444,4,5,1,0,0,400,54,0,0,0,1,0,0,454,109,29,24,70,54,4,13,18,3,0,5,0,6,0,19,8,1,4,0,0,4,35,0,0,20,18,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Veerkracht Gereformeerde Basisschool,0363::SB536,,1704,413,5,4,0,0,0,376,46,0,0,0,0,0,0,422,93,28,31,58,65,4,9,10,0,0,8,3,1,2,13,4,0,4,0,1,4,39,1,0,15,19,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Woonzorgcentrum Nieuw Geuzenveld,0363::SB537,,794,527,6,7,0,0,0,479,66,0,0,0,4,0,0,545,110,41,22,74,57,8,30,10,8,1,6,1,13,1,17,23,1,16,0,0,5,30,0,0,13,39,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau 't Koggeschip Katholieke Basisschool,0363::SB538,,1723,639,8,6,0,0,0,562,95,0,4,0,4,0,0,657,172,55,18,89,66,4,21,9,8,0,4,1,15,1,10,7,1,9,0,2,3,85,2,0,35,21,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stadsdeelkantoor Nieuw-West,0363::SB539,,1254,633,8,7,0,0,0,561,87,0,0,0,0,0,0,648,146,43,38,110,82,6,18,8,5,0,7,1,7,0,16,13,1,13,2,5,6,39,5,0,39,22,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Stadsdeelkantoor Nieuw-West,0363::SB540,,1343,541,10,16,0,0,0,501,66,0,0,0,0,0,0,567,151,57,25,86,63,1,23,15,8,0,4,0,4,0,14,7,0,3,0,1,3,36,1,0,25,10,4
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Honingraat/Eigenwijks,0363::SB541,,1490,757,12,17,0,1,0,665,120,0,0,1,0,0,0,785,224,37,26,92,92,6,27,13,4,2,4,0,15,4,24,8,0,3,2,0,7,96,3,0,42,24,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Timotheusschool,0363::SB542,,1858,530,5,6,0,13,0,477,77,0,0,0,13,0,0,554,151,33,20,74,52,5,8,7,7,0,7,3,10,1,10,3,1,5,0,1,4,78,1,0,29,17,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Timotheusschool,0363::SB543,,1657,550,5,2,6,0,0,485,78,0,0,0,6,0,0,563,139,22,28,97,72,3,16,10,0,0,9,0,6,3,14,5,0,4,0,1,2,72,0,0,33,7,7
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau A.H. Gerhardhuis/Osira Groep,0363::SB544,,1659,658,14,6,0,0,0,611,67,0,0,0,0,0,0,678,129,45,53,147,69,7,25,19,8,0,7,3,7,1,21,2,1,5,1,6,3,43,1,1,20,33,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau SBO De Kans,0363::SB545,,1617,533,9,6,0,1,0,467,84,0,1,0,3,0,1,551,151,37,27,57,75,3,15,13,2,0,5,2,7,0,14,10,0,10,1,0,6,51,1,0,13,33,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Wissel,0363::SB546,,1070,370,4,7,0,0,0,350,32,0,0,0,1,0,0,382,69,31,32,65,56,4,17,13,2,0,6,2,9,0,6,12,0,0,1,1,4,8,0,0,12,20,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau School De Wissel,0363::SB547,,1126,359,6,4,0,1,0,332,36,0,0,1,0,0,0,368,79,37,19,67,47,9,17,15,0,0,4,0,9,1,7,2,0,4,0,0,2,12,2,0,4,20,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Ontmoeting - ingang Fysiotherapie,0363::SB548,,1115,395,10,4,0,0,0,373,37,1,0,0,1,0,0,410,77,12,30,57,53,3,17,13,5,0,4,1,11,1,11,5,1,8,0,1,3,32,0,0,29,19,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Ontmoeting - ingang Fysiotherapie,0363::SB549,,1037,390,7,7,0,0,0,364,40,0,0,0,0,0,0,404,88,23,22,63,65,3,10,10,1,0,6,2,8,0,8,0,2,1,0,3,1,36,2,1,17,18,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Het Pluspunt Geuzenveld,0363::SB550,,991,391,10,7,0,5,0,377,36,0,0,0,5,0,0,413,84,33,24,68,40,2,15,4,4,0,6,1,3,1,15,3,0,5,0,2,1,36,3,3,12,26,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Het Pluspunt Geuzenveld,0363::SB551,,842,388,4,4,0,7,0,340,49,0,0,7,0,0,0,389,89,37,24,77,39,1,12,7,1,0,2,3,8,0,12,1,2,0,1,0,2,37,1,0,18,14,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Goeman Borgesiusschool,0363::SB552,,1156,534,3,12,0,0,0,488,61,0,0,0,0,0,0,549,136,42,20,77,74,7,15,15,10,0,6,0,11,1,3,15,0,8,0,1,11,36,1,1,11,33,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Goeman Borgesiusschool,0363::SB553,,1251,469,4,7,0,0,0,414,64,0,0,2,0,0,0,478,104,40,16,76,58,4,16,9,11,0,3,0,7,2,15,8,0,11,1,3,4,41,0,2,12,26,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Woonzorgcentrum Nieuw Geuzenveld,0363::SB554,,803,308,1,1,0,0,0,272,38,0,0,0,0,0,0,310,78,39,15,45,43,6,11,6,3,0,2,0,5,1,2,4,0,14,0,1,2,17,0,0,10,3,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Pieter Jelles Troelstraschool,0363::SB555,,907,315,4,7,0,0,0,294,32,0,0,0,0,0,0,326,104,29,14,40,29,7,7,11,1,0,4,0,4,0,3,4,0,5,0,2,0,38,0,0,5,8,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Pieter Jelles Troelstraschool,0363::SB556,,1004,331,4,0,0,0,0,303,33,0,1,0,1,0,0,336,74,28,17,46,35,7,12,15,6,0,7,0,7,5,6,9,1,2,0,0,0,27,0,0,10,17,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau JIP (Jongeren Informatie Punt),0363::SB600,,1271,403,4,6,0,0,0,380,31,0,0,2,0,0,0,411,82,29,33,103,48,0,6,8,3,0,16,5,9,0,16,6,2,2,0,5,0,7,1,3,5,14,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Brede Mgr. Bekkersschool,0363::SB601,,1041,335,7,6,5,0,0,314,39,0,0,0,5,0,0,353,113,13,27,40,39,0,14,3,4,2,2,1,8,0,18,4,1,4,0,1,0,24,0,0,9,5,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Korthagenhuis,0363::SB602,,1195,680,6,1,0,0,0,635,53,0,0,0,0,0,0,688,113,75,38,108,78,7,53,18,5,1,9,4,29,0,20,13,0,13,1,0,2,4,0,0,8,80,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Cafe Restaurant De Pont,0363::SB603,,1154,889,6,7,0,0,0,835,67,0,0,0,0,0,0,902,144,69,152,279,89,15,18,21,0,1,24,10,8,0,11,4,0,4,4,10,1,9,1,3,3,6,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Het Schouw,0363::SB604,,671,517,12,1,0,0,0,489,39,0,0,2,0,2,0,528,100,57,22,91,73,8,29,17,2,0,5,2,20,0,5,6,0,14,1,5,3,1,1,0,3,52,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau vm Huishoudschool,0363::SB605,,1014,272,3,3,0,0,0,260,16,0,0,0,0,0,0,276,48,12,50,53,37,2,3,13,0,0,17,2,2,1,0,4,0,12,0,3,0,0,0,0,0,13,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Muziekschool Noord,0363::SB606,,1027,393,6,5,0,0,0,355,49,0,0,0,0,0,0,404,99,18,27,63,67,6,10,11,12,0,7,2,7,0,4,4,0,9,0,3,0,18,0,0,5,21,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Driemaster,0363::SB607,,1233,366,3,3,0,1,0,341,30,0,0,1,0,0,0,371,62,37,31,83,33,8,13,10,5,0,8,7,13,0,18,6,1,6,0,1,1,2,1,0,3,17,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Brede Mgr. Bekkersschool,0363::SB608,,947,308,3,4,0,0,0,280,35,0,0,0,0,0,0,315,93,24,24,43,37,0,18,7,4,0,0,1,2,0,8,6,0,4,0,0,1,13,0,0,14,9,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Brede Mgr. Bekkersschool,0363::SB609,,1000,275,7,3,0,0,0,239,31,0,0,15,0,0,0,270,67,17,26,39,41,3,14,5,0,1,0,1,2,1,21,4,0,4,0,0,1,8,1,0,8,8,3
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Andische,0363::SB610,,1152,330,0,0,0,10,0,290,30,0,0,10,0,0,0,320,60,20,28,39,50,3,17,9,6,0,3,1,21,0,17,6,0,14,0,2,0,7,0,0,9,18,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Kimme,0363::SB611,,1240,695,13,4,6,0,0,648,68,0,0,6,0,0,0,716,138,90,27,127,87,8,47,14,5,0,4,1,36,1,16,3,0,18,1,6,2,9,1,2,2,49,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Speeltuinvereniging Nieuwendam,0363::SB612,,1158,520,4,3,0,0,0,472,54,0,0,1,0,1,0,526,99,46,58,101,64,7,19,20,14,0,6,3,13,0,5,11,0,12,0,0,1,1,0,1,2,37,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Speeltuinvereniging Nieuwendam,0363::SB613,,1152,490,2,1,0,0,0,443,50,0,0,0,0,0,0,493,70,42,53,122,85,11,15,23,5,0,4,2,9,4,2,5,0,14,1,1,0,4,1,4,0,12,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Herv.Gem. Nieuwendam,0363::SB614,,1179,766,5,6,0,0,0,705,72,0,0,0,0,0,0,777,140,50,67,155,133,10,19,34,5,0,10,6,18,0,14,7,0,25,0,0,1,0,0,0,1,70,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS Buikslotermeerschool,0363::SB615,,1222,510,9,10,1,0,0,479,56,0,5,0,6,0,0,535,143,29,35,82,93,2,15,13,1,1,7,3,15,1,11,9,0,17,0,3,1,8,1,2,2,14,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau De Die,0363::SB616,,1209,631,17,5,0,0,0,609,43,0,0,1,0,1,0,652,124,49,41,104,111,10,20,19,8,1,10,0,25,2,10,7,3,18,1,0,1,3,4,2,4,53,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Klimop,0363::SB617,,1014,379,7,9,0,1,0,360,36,0,0,0,1,0,0,396,88,10,38,65,83,4,4,12,2,0,11,2,6,0,4,12,0,5,0,3,1,4,1,1,7,16,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Professor Waterinkschool,0363::SB618,,842,247,2,3,0,0,0,227,25,0,0,0,0,0,0,252,60,14,20,36,38,6,10,8,6,0,1,2,7,0,9,7,0,5,1,0,0,4,1,0,0,11,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Buurtcentrum de Driehoek,0363::SB619,,1116,706,6,5,0,1,0,650,68,0,0,0,1,0,0,718,102,67,59,153,111,20,22,30,12,4,5,3,29,5,14,6,1,22,2,5,4,0,1,0,2,27,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Dienstcentrum De Openvaart,0363::SB620,,1112,393,0,4,0,0,0,346,51,0,0,0,0,0,0,397,104,10,37,50,76,2,5,17,6,0,12,4,3,2,4,4,1,8,0,0,1,7,2,0,26,10,2
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau OBS De Kinderboom,0363::SB621,,961,491,9,11,0,0,0,448,62,0,0,1,0,1,0,510,126,24,53,70,68,10,11,13,4,1,11,4,9,1,19,6,0,11,2,5,1,9,0,1,14,17,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau House of Worship (kerk),0363::SB622,,1106,379,14,3,0,0,0,357,39,0,0,0,0,0,0,396,95,11,50,49,69,1,7,20,0,0,13,2,3,3,8,3,0,4,1,0,0,7,5,0,18,10,0
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Speeltuinvereniging Nieuwendammerham,0363::SB623,,1045,390,6,10,0,0,0,358,48,0,0,0,0,0,0,406,81,10,52,68,62,4,4,17,2,0,23,1,2,3,12,2,0,4,0,3,0,3,0,1,18,17,1
,Amsterdam,GR2014_Amsterdam,Gemeenteraad Amsterdam 2014,0363,Amsterdam,2014-03-19,Stembureau Buurtcentrum De Meeuw,0363::SB624,,1140,689,7,7,0,1,0,648,54,0,0,1,0,0,0,702,151,29,61,130,137,11,6,26,4,1,6,11,9,2,21,13,0,16,3,5,1,2,1,2,15,26,0
